serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
1223,1,0,0,0,4,0,-1,0,0,0,0,0.16666666666666666,0,0
1224,1,3,5,1,0,0,2,6,0,1,1,1.0,3,0
1225,4,3,16,1,0,0,-1,17,0,0,0,4.0,3,0
1226,10,3,39,1,0,1,0,40,2,0,0,2.5,3,0
1227,2,2,6,1,0,1,-1,7,0,0,0,0.2,2,0
1228,4,4,19,1,0,0,-1,20,0,0,0,2.0,4,0
1229,4,2,12,1,0,0,2,13,0,0,0,1.0,2,0
1230,8,2,22,3,0,1,0,25,0,0,0,2.0,2,0
1231,3,3,13,1,0,0,-1,14,0,0,0,0.375,3,0
1232,4,3,17,1,0,0,-1,18,0,1,0,1.3333333333333333,3,0
1233,4,2,11,1,0,0,0,12,0,0,0,1.0,2,0
1234,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0
1235,6,2,16,1,0,0,0,17,0,0,0,6.0,2,0
1236,5,2,13,1,0,0,0,14,0,0,0,0.8333333333333334,2,0
1237,5,2,16,1,0,0,0,17,0,0,0,1.0,2,0
1238,1,2,4,1,0,0,4,5,0,1,1,0.2,2,0
1239,2,2,6,1,0,0,2,7,0,1,1,2.0,2,0
1240,5,2,12,1,0,0,0,13,0,0,0,2.5,2,0
1241,7,2,18,3,0,0,0,21,0,0,0,1.4,2,0
1242,4,1,3,3,0,0,2,6,0,0,0,0.5714285714285714,1,0
1243,2,1,3,1,0,0,0,4,0,0,0,0.5,1,0
1244,6,3,18,4,0,0,-1,22,0,0,0,3.0,3,0
1245,6,3,20,1,0,0,0,21,0,0,0,1.0,3,0
1246,9,2,26,2,0,0,0,28,0,0,0,1.5,2,0
1247,3,2,9,1,0,0,3,10,0,1,1,0.3333333333333333,2,0
1248,5,2,13,1,0,0,0,14,0,0,0,1.6666666666666667,2,0
1249,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
1250,1,2,3,1,0,0,3,4,0,1,1,1.0,2,0
1251,4,2,11,1,0,1,2,12,0,1,1,4.0,2,0
1252,6,3,25,1,0,0,1,26,0,0,0,1.5,3,0
1253,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
1254,3,2,7,3,0,0,-1,10,0,0,0,3.0,2,0
1255,9,2,21,2,0,2,1,23,1,1,0,3.0,2,0
1256,4,3,15,1,0,0,3,16,0,1,1,0.4444444444444444,3,0
1257,10,3,37,2,0,1,-1,39,2,1,0,2.5,3,0
1258,1,4,8,1,0,0,-1,9,0,1,0,0.1,4,0
1259,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0
1260,1,3,6,1,0,0,-1,7,0,0,0,0.5,3,0
1261,5,3,17,2,0,1,-1,19,0,0,0,5.0,3,0
1262,5,3,18,1,0,0,-1,19,0,0,0,1.0,3,0
1263,3,1,6,0,0,0,0,6,0,0,0,0.6,1,0
1264,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0
1265,5,3,21,1,0,0,-1,22,0,0,0,5.0,3,0
1266,3,3,11,1,0,0,-1,12,0,2,0,0.6,3,0
1267,4,3,14,1,0,0,2,15,0,1,1,1.3333333333333333,3,0
1268,3,2,10,1,0,0,-1,11,0,0,0,0.75,2,0
1269,5,3,17,1,0,1,1,18,0,0,0,1.6666666666666667,3,0
1270,6,2,17,1,0,1,-1,18,0,0,0,1.2,2,0
1271,2,3,8,1,0,0,-1,9,0,0,0,0.3333333333333333,3,0
1272,1,4,7,1,0,0,-1,8,0,1,0,0.5,4,0
1273,5,3,20,2,0,0,-1,22,0,1,0,5.0,3,0
1274,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
1275,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
1276,4,3,14,1,0,0,-1,15,0,0,0,2.0,3,0
1277,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
1278,3,2,8,2,0,0,-1,10,0,0,0,3.0,2,0
1279,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0
1280,2,2,5,1,0,0,0,6,0,0,0,2.0,2,0
1281,1,2,4,1,0,0,-1,5,0,1,0,0.5,2,0
1282,1,3,5,1,0,0,-1,6,0,1,0,1.0,3,0
1283,6,2,15,2,0,0,0,17,0,0,0,6.0,2,0
1284,3,3,11,1,0,0,-1,12,0,1,0,0.5,3,0
1285,1,0,0,0,4,0,-1,0,0,0,0,0.3333333333333333,0,0
1286,2,2,6,1,0,0,2,7,0,1,1,2.0,2,0
1287,1,0,0,0,5,0,-1,0,0,0,0,0.5,0,0
1288,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
1289,4,2,13,1,0,1,-1,14,0,1,0,4.0,2,0
1290,5,3,17,1,0,0,-1,18,0,0,0,1.25,3,0
1291,5,3,20,1,0,0,0,21,0,0,0,1.0,3,0
1292,3,2,8,1,0,0,-1,9,0,0,0,0.6,2,0
1293,4,4,19,1,0,0,-1,20,1,0,0,1.3333333333333333,4,0
1294,1,3,6,1,0,0,-1,7,0,0,0,0.25,3,0
1295,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
1296,5,2,14,3,0,0,0,17,0,0,0,5.0,2,0
1297,2,4,11,1,0,0,-1,12,0,0,0,0.4,4,0
1298,4,3,18,1,0,1,-1,19,0,0,0,2.0,3,0
1299,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0
1300,4,3,13,2,0,0,-1,15,0,0,0,1.3333333333333333,3,0
1301,2,2,7,1,0,0,-1,8,0,1,0,0.5,2,0
1302,1,0,0,0,0,0,-1,0,0,0,0,0.5,0,0
1303,4,2,11,1,0,1,-1,12,0,0,0,4.0,2,0
1304,4,4,19,1,0,0,-1,20,0,0,0,1.0,4,0
1305,7,3,25,2,0,0,-1,27,0,0,0,1.75,3,0
1306,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
1307,5,3,21,1,0,0,-1,22,0,1,0,5.0,3,0
1308,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0
1309,1,4,7,1,0,0,-1,8,0,1,0,1.0,4,0
1310,8,2,25,1,0,0,0,26,0,0,0,8.0,2,0
1311,5,2,16,1,0,0,-1,17,0,1,0,0.625,2,0
1312,1,4,7,1,0,0,-1,8,0,0,0,0.2,4,0
1313,5,2,15,2,0,1,-1,17,0,0,0,5.0,2,0
1314,8,3,32,1,0,0,-1,33,1,0,0,1.6,3,0
1315,1,0,0,0,2,0,-1,0,0,0,0,0.125,0,0
1316,7,3,23,1,0,2,-1,24,0,0,0,7.0,3,0
1317,2,2,7,1,0,0,-1,8,0,0,0,0.2857142857142857,2,0
1318,10,3,32,3,0,1,0,35,0,0,0,5.0,3,0
1319,9,3,31,3,0,2,-1,34,0,0,0,0.9,3,0
1320,1,4,7,1,0,0,-1,8,0,0,0,0.1111111111111111,4,0
1321,5,3,21,1,0,0,-1,22,0,0,0,5.0,3,0
1322,3,4,15,1,0,1,-1,16,0,0,0,0.6,4,0
1323,4,3,14,1,0,0,-1,15,0,0,0,1.3333333333333333,3,0
1324,6,3,23,1,0,0,-1,24,0,0,0,1.5,3,0
1325,8,2,23,1,0,0,1,24,0,0,0,1.3333333333333333,2,0
1326,4,2,9,1,0,1,0,10,0,0,0,0.5,2,0
1327,3,3,13,1,0,0,-1,14,0,0,0,0.75,3,0
1328,5,2,16,0,0,0,3,16,0,0,0,1.6666666666666667,2,0
1329,7,2,20,2,0,0,1,22,0,0,0,1.4,2,0
1330,3,3,13,1,0,0,2,14,0,1,1,0.42857142857142855,3,0
1331,3,2,8,2,0,1,-1,10,0,0,0,1.0,2,0
1332,7,3,24,1,0,1,1,25,0,0,0,2.3333333333333335,3,0
1333,3,2,9,1,0,1,-1,10,0,0,0,0.42857142857142855,2,0
1334,6,2,13,3,0,0,0,16,0,0,0,2.0,2,0
1335,2,2,7,1,0,0,-1,8,0,0,0,0.3333333333333333,2,0
1336,8,3,30,1,0,0,-1,31,1,0,0,4.0,3,0
1337,1,0,0,0,3,0,-1,0,0,0,0,0.125,0,0
1338,2,1,3,1,0,1,-1,4,0,0,0,2.0,1,0
1339,4,2,10,1,0,0,-1,11,0,0,0,2.0,2,0
1340,4,3,15,1,0,0,-1,16,0,0,0,1.0,3,0
1341,4,4,20,1,0,0,0,21,0,0,0,1.0,4,0
1342,8,2,23,1,0,3,-1,24,2,0,0,2.0,2,0
1343,1,0,0,0,3,0,-1,0,0,0,0,0.125,0,0
1344,5,2,14,1,0,2,1,15,0,0,0,5.0,2,0
1345,4,2,10,1,0,1,0,11,0,0,0,0.8,2,0
1346,2,4,11,1,0,0,-1,12,0,1,0,0.5,4,0
1347,3,2,9,1,0,0,-1,10,0,0,0,1.5,2,0
1348,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
1349,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
1350,6,3,25,1,0,1,-1,26,0,0,0,6.0,3,0
1351,1,2,4,1,0,0,-1,5,0,0,0,0.16666666666666666,2,0
1352,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
1353,8,3,26,3,0,0,2,29,0,3,1,4.0,3,0
1354,11,2,33,1,0,3,1,34,0,1,0,1.375,2,0
1355,3,3,11,1,0,0,0,12,0,0,0,0.2727272727272727,3,0
1356,4,3,16,1,0,0,-1,17,0,0,0,1.3333333333333333,3,0
1357,7,3,26,1,0,0,2,27,0,1,1,1.75,3,0
1358,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
1359,4,3,16,1,0,1,0,17,0,0,0,4.0,3,0
1360,4,2,11,1,0,0,-1,12,0,0,0,1.0,2,0
1361,3,2,9,1,0,0,-1,10,0,0,0,0.75,2,0
1362,7,2,21,1,0,3,-1,22,2,0,0,2.3333333333333335,2,0
1363,1,3,6,1,0,0,-1,7,0,1,0,0.14285714285714285,3,0
1364,1,3,6,1,0,0,-1,7,0,0,0,1.0,3,0
1365,3,2,9,1,0,1,-1,10,0,0,0,3.0,2,0
1366,5,2,16,1,0,1,-1,17,2,0,0,1.6666666666666667,2,0
1367,6,3,20,1,0,3,-1,21,2,0,0,1.2,3,0
1368,8,3,26,1,0,2,-1,27,2,0,0,1.3333333333333333,3,0
1369,1,0,0,0,2,0,-1,0,0,0,0,0.125,0,0
1370,1,3,6,1,0,0,-1,7,0,1,0,1.0,3,0
1371,1,1,1,1,0,0,-1,2,2,0,0,1.0,1,0
1372,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
1373,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
1374,3,3,14,1,0,0,-1,15,0,0,0,1.5,3,0
1375,6,3,20,1,0,1,-1,21,0,1,0,2.0,3,0
1376,6,3,25,1,0,0,-1,26,0,0,0,1.0,3,0
1377,3,3,13,1,0,0,-1,14,0,0,0,0.5,3,0
1378,10,4,49,1,0,1,-1,50,0,0,0,3.3333333333333335,4,0
1379,7,2,19,1,0,0,0,20,0,0,0,0.7,2,0
1380,7,3,24,2,0,1,-1,26,0,0,0,1.0,3,0
1381,5,2,12,1,0,0,0,13,0,0,0,0.7142857142857143,2,0
1382,2,3,8,1,0,0,-1,9,0,0,0,0.4,3,0
1383,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0
1384,2,1,4,1,0,0,0,5,0,0,0,2.0,1,0
1385,8,3,30,2,0,1,0,32,0,0,0,4.0,3,0
1386,2,1,4,1,0,0,0,5,0,0,0,0.25,1,0
1387,3,2,10,1,0,0,0,11,0,0,0,1.5,2,0
1388,6,1,10,1,0,0,0,11,2,0,0,2.0,1,0
1389,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
1390,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
1391,2,3,10,1,0,0,-1,11,0,1,0,2.0,3,0
1392,9,3,31,3,0,0,-1,34,0,0,0,4.5,3,0
1393,2,1,3,1,0,0,0,4,0,0,0,0.2222222222222222,1,0
1394,8,3,27,1,0,1,-1,28,0,0,0,4.0,3,0
1395,1,2,3,1,0,0,-1,4,0,0,0,0.125,2,0
1396,7,2,20,2,0,0,-1,22,0,0,0,7.0,2,0
1397,4,3,18,1,0,0,-1,19,0,1,0,0.5714285714285714,3,0
1398,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
1399,5,3,17,1,0,0,-1,18,0,0,0,5.0,3,0
1400,6,3,20,1,0,1,-1,21,0,1,0,1.2,3,0
1401,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
1402,2,2,7,1,0,0,-1,8,0,1,0,2.0,2,0
1403,5,3,17,1,0,0,0,18,0,0,0,2.5,3,0
1404,4,5,25,1,0,0,-1,26,0,0,0,0.8,5,0
1405,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
1406,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
1407,9,4,43,2,0,1,0,45,0,1,0,9.0,4,0
1408,3,3,12,1,0,0,0,13,0,0,0,0.3333333333333333,3,0
1409,7,3,25,1,0,0,0,26,0,0,0,2.3333333333333335,3,0
1410,2,3,9,1,0,0,-1,10,0,0,0,0.2857142857142857,3,0
1411,7,3,24,4,0,0,-1,28,0,0,0,3.5,3,0
1412,2,4,12,0,0,0,1,12,0,0,0,0.2857142857142857,4,1
1413,4,2,13,1,0,0,-1,14,0,0,0,2.0,2,0
1414,6,3,26,1,0,0,-1,27,0,0,0,1.5,3,0
1415,3,5,19,1,0,0,-1,20,1,0,0,0.5,5,0
1416,6,3,25,2,0,0,0,27,1,0,0,2.0,3,0
1417,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
1418,5,2,13,0,0,1,0,13,0,0,0,5.0,2,0
1419,6,2,17,1,0,0,0,18,0,0,0,1.2,2,0
1420,3,2,9,1,0,1,-1,10,0,1,0,0.5,2,0
1421,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
1422,2,3,9,1,0,0,-1,10,0,0,0,2.0,3,0
1423,3,1,5,1,0,0,2,6,0,0,0,1.5,1,0
1424,2,3,10,1,0,0,2,11,0,2,1,0.6666666666666666,3,0
1425,3,3,12,1,0,0,-1,13,0,0,0,1.5,3,0
1426,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
1427,2,4,12,0,0,0,1,12,0,0,0,2.0,4,1
1428,9,4,41,1,0,5,-1,42,0,0,0,4.5,4,0
1429,1,0,0,0,1,0,-1,0,0,0,0,0.1111111111111111,0,0
1430,3,2,10,1,0,0,0,11,2,0,0,3.0,2,0
1431,2,2,7,1,0,0,0,8,0,0,0,0.6666666666666666,2,0
1432,1,0,0,0,0,0,-1,0,0,0,0,0.5,0,0
1433,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
1434,6,2,16,1,0,1,0,17,1,0,0,6.0,2,0
1435,1,3,6,1,0,0,3,7,0,1,1,0.16666666666666666,3,0
1436,2,2,5,1,0,0,0,6,0,0,0,2.0,2,0
1437,3,3,12,1,0,0,2,13,0,1,1,1.5,3,0
1438,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
1439,5,2,16,1,0,2,3,17,0,1,1,5.0,2,0
1440,3,3,11,1,0,0,-1,12,0,0,0,0.6,3,0
1441,1,0,0,0,1,0,-1,0,0,0,0,0.3333333333333333,0,0
1442,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0
1443,2,3,8,1,0,0,-1,9,0,1,0,2.0,3,0
1444,3,3,12,1,0,0,-1,13,0,0,0,1.5,3,0
1445,4,3,15,1,0,0,-1,16,0,0,0,1.3333333333333333,3,0
1446,1,3,6,1,0,0,4,7,0,1,1,0.25,3,0
1447,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
1448,1,5,10,1,0,0,3,11,0,1,1,1.0,5,0
1449,1,1,2,1,0,0,3,3,0,1,1,1.0,1,0
1450,4,3,16,2,0,1,-1,18,0,0,0,4.0,3,0
1451,2,2,5,1,0,0,-1,6,0,0,0,0.5,2,0
1452,4,2,9,2,0,0,-1,11,1,0,0,2.0,2,0
1453,1,0,0,1,0,0,-1,1,0,0,0,0.25,0,0
1454,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0
1455,5,3,18,1,0,0,-1,19,0,0,0,5.0,3,0
1456,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
1457,4,4,20,1,0,0,-1,21,0,0,0,4.0,4,0
1458,2,2,6,1,0,0,1,7,0,0,0,0.5,2,0
1459,3,2,10,1,0,0,-1,11,0,0,0,1.5,2,0
1460,3,3,12,0,0,0,1,12,0,0,0,1.0,3,0
1461,2,2,5,1,0,1,-1,6,1,0,0,0.6666666666666666,2,0
1462,4,1,6,1,0,0,0,7,3,0,0,2.0,1,0
1463,4,2,9,1,0,0,0,10,0,0,0,1.0,2,0
1464,6,3,23,1,0,1,-1,24,0,0,0,1.5,3,0
1465,8,3,28,2,0,0,6,30,1,1,1,1.3333333333333333,3,0
1466,1,0,0,0,3,0,-1,0,0,0,0,0.125,0,0
1467,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
1468,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
1469,6,3,25,1,0,0,0,26,0,0,0,6.0,3,0
1470,1,2,4,1,0,0,-1,5,0,0,0,0.16666666666666666,2,0
1471,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0
1472,2,2,6,1,0,0,-1,7,0,0,0,1.0,2,0
1473,1,0,0,0,3,0,-1,0,0,0,0,0.5,0,0
1474,5,3,19,1,0,1,-1,20,0,0,0,5.0,3,0
1475,1,3,5,1,0,0,-1,6,0,1,0,0.2,3,0
1476,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
1477,2,2,6,1,0,0,0,7,0,0,0,2.0,2,0
1478,4,3,16,1,0,1,-1,17,0,2,0,2.0,3,0
1479,1,3,5,1,0,0,-1,6,0,1,0,0.25,3,0
1480,6,4,27,1,0,0,0,28,0,2,0,6.0,4,0
1481,2,2,7,1,0,0,-1,8,0,1,0,0.3333333333333333,2,0
1482,2,3,8,1,0,0,-1,9,0,0,0,1.0,3,0
1483,1,2,4,1,0,0,-1,5,0,1,0,0.5,2,0
1484,1,2,4,1,0,0,-1,5,0,1,0,1.0,2,0
1485,1,3,5,1,0,0,2,6,0,1,1,1.0,3,0
1486,3,3,14,1,0,0,2,15,0,1,1,3.0,3,0
1487,2,1,3,1,0,0,0,4,0,0,0,0.6666666666666666,1,0
1488,6,4,28,2,0,0,4,30,0,2,1,3.0,4,0
1489,5,2,16,1,0,0,1,17,0,0,0,0.8333333333333334,2,0
1490,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
1491,16,3,61,1,0,1,2,62,0,1,1,16.0,3,0
1492,1,0,0,0,3,0,-1,0,0,0,0,0.0625,0,0
1493,6,4,29,1,0,1,1,30,0,0,0,6.0,4,0
1494,7,2,22,1,0,0,1,23,0,0,0,1.1666666666666667,2,0
1495,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
1496,8,4,35,1,0,1,2,36,0,1,1,8.0,4,0
1497,1,0,0,0,2,0,-1,0,0,0,0,0.125,0,0
1498,1,3,6,1,0,0,-1,7,0,1,0,1.0,3,0
1499,8,4,35,1,0,0,1,36,0,0,0,8.0,4,0
1500,3,4,17,1,0,0,1,18,0,0,0,0.375,4,0
1501,2,3,10,1,0,0,1,11,0,0,0,0.6666666666666666,3,0
1502,11,3,38,2,0,0,2,40,0,1,1,5.5,3,0
1503,5,3,17,1,0,0,0,18,0,0,0,0.45454545454545453,3,0
1504,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
1505,1,3,6,1,0,0,2,7,0,1,1,1.0,3,0
1506,2,3,8,1,0,0,-1,9,0,1,0,2.0,3,0
1507,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0
1508,10,3,40,1,0,2,-1,41,0,0,0,5.0,3,0
1509,13,3,47,8,0,1,2,55,0,2,1,1.3,3,0
1510,1,0,0,0,2,0,-1,0,0,0,0,0.07692307692307693,0,0
1511,4,5,26,1,0,0,-1,27,0,0,0,4.0,5,0
1512,5,3,17,1,0,0,-1,18,0,0,0,1.25,3,0
1513,2,3,9,1,0,0,3,10,0,1,1,0.4,3,0
1514,6,4,29,1,0,1,0,30,0,1,0,3.0,4,0
1515,6,4,33,1,0,0,-1,34,0,0,0,1.0,4,0
1516,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
1517,6,3,24,1,0,0,-1,25,0,0,0,6.0,3,0
1518,1,4,7,1,0,0,-1,8,0,0,0,0.16666666666666666,4,0
1519,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
1520,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
1521,3,3,14,1,0,0,1,15,0,1,0,3.0,3,0
1522,2,3,10,1,0,0,1,11,0,0,0,0.6666666666666666,3,0
1523,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
1524,6,3,25,1,0,0,2,26,0,1,1,6.0,3,0
1525,1,2,3,1,0,0,-1,4,0,1,0,0.16666666666666666,2,0
1526,3,4,17,1,0,0,0,18,0,0,0,3.0,4,0
1527,7,3,29,1,0,0,-1,30,0,0,0,2.3333333333333335,3,0
1528,7,3,27,1,0,0,-1,28,0,0,0,1.0,3,0
1529,5,4,26,1,0,0,-1,27,0,0,0,0.7142857142857143,4,0
1530,7,5,41,1,0,0,1,42,1,0,0,1.4,5,0
1531,3,3,12,1,0,0,-1,13,0,0,0,0.42857142857142855,3,0
1532,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
1533,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
1534,7,3,26,2,0,0,5,28,3,1,1,7.0,3,0
1535,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
1536,3,3,14,1,0,0,5,15,0,1,1,3.0,3,0
1537,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
1538,4,3,17,2,0,0,3,19,0,1,1,4.0,3,0
1539,2,4,12,2,0,0,4,14,0,1,1,0.5,4,0
1540,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
1541,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
1542,3,3,11,1,0,0,1,12,0,0,0,3.0,3,0
1543,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
1544,3,2,9,1,0,1,1,10,0,0,0,3.0,2,0
1545,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
1546,7,3,23,1,0,1,-1,24,0,0,0,7.0,3,0
1547,5,2,16,1,0,0,-1,17,0,0,0,0.7142857142857143,2,0
1548,4,4,22,1,0,0,0,23,0,0,0,0.8,4,0
1549,3,4,15,1,0,0,-1,16,0,0,0,0.75,4,0
1550,2,4,13,1,0,0,-1,14,0,0,0,0.6666666666666666,4,0
1551,4,2,13,1,0,0,0,14,0,1,0,2.0,2,0
1552,3,2,8,1,0,1,-1,9,0,0,0,0.75,2,0
1553,4,3,16,1,0,1,3,17,0,1,1,1.3333333333333333,3,0
1554,5,3,19,1,0,0,-1,20,0,0,0,1.25,3,0
1555,5,2,14,1,0,0,-1,15,0,0,0,1.0,2,0
1556,5,3,17,1,0,0,2,18,0,1,1,1.0,3,0
1557,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
1558,1,3,5,1,0,0,-1,6,0,1,0,1.0,3,0
1559,4,3,16,1,0,0,-1,17,0,0,0,4.0,3,0
1560,4,3,16,1,0,0,0,17,0,0,0,1.0,3,0
1561,5,2,16,1,0,0,-1,17,0,0,0,1.25,2,0
1562,6,4,27,1,0,0,1,28,0,0,0,1.2,4,0
1563,5,5,30,1,0,0,2,31,0,0,0,0.8333333333333334,5,0
1564,4,3,16,1,0,0,0,17,0,0,0,0.8,3,0
1565,9,2,26,1,0,0,4,27,0,0,0,2.25,2,0
1566,5,2,15,1,0,0,1,16,2,0,0,0.5555555555555556,2,0
1567,17,3,62,1,0,0,1,63,0,0,0,3.4,3,0
1568,1,2,4,1,0,0,-1,5,0,0,0,0.058823529411764705,2,0
1569,6,3,24,1,0,1,-1,25,0,0,0,6.0,3,0
1570,1,3,6,1,0,0,-1,7,0,0,0,0.16666666666666666,3,0
1571,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
1572,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0
1573,7,3,26,1,0,1,-1,27,0,0,0,3.5,3,0
1574,5,2,16,1,0,0,-1,17,0,0,0,0.7142857142857143,2,0
1575,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
1576,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
1577,2,2,7,1,0,0,-1,8,0,1,0,2.0,2,0
1578,8,2,22,1,0,0,0,23,0,0,0,4.0,2,0
1579,2,2,7,1,0,0,-1,8,0,1,0,0.25,2,0
1580,14,3,52,1,0,1,0,53,0,0,0,7.0,3,0
1581,20,3,77,1,0,2,-1,78,0,0,0,1.4285714285714286,3,0
1582,1,0,0,0,3,0,-1,0,0,0,0,0.05,0,0
1583,3,2,10,1,0,0,-1,11,0,0,0,3.0,2,0
1584,10,4,43,1,0,2,-1,44,0,0,0,3.3333333333333335,4,0
1585,1,0,0,0,3,0,-1,0,0,0,0,0.1,0,0
1586,3,2,10,1,0,0,-1,11,0,0,0,3.0,2,0
1587,6,3,22,1,0,0,-1,23,0,0,0,2.0,3,0
1588,3,1,7,0,0,0,1,7,0,0,0,0.5,1,0
1589,4,1,7,1,0,0,0,8,1,0,0,1.3333333333333333,1,0
1590,4,2,9,1,0,0,0,10,0,0,0,1.0,2,0
1591,4,3,14,1,0,0,1,15,0,0,0,1.0,3,0
1592,7,3,24,1,0,0,0,25,0,0,0,1.75,3,0
1593,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
1594,9,3,32,1,0,0,0,33,0,0,0,9.0,3,0
1595,1,0,0,0,2,0,-1,0,0,0,0,0.1111111111111111,0,0
1596,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
1597,5,3,17,1,0,0,0,18,0,1,0,5.0,3,0
1598,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
1599,1,3,6,1,0,0,1,7,0,0,0,1.0,3,0
1600,8,2,24,2,0,1,-1,26,0,0,0,8.0,2,0
1601,7,3,30,1,0,0,-1,31,0,0,0,0.875,3,0
1602,11,3,38,1,0,2,-1,39,0,0,0,1.5714285714285714,3,0
1603,4,3,17,1,0,0,-1,18,0,2,0,0.36363636363636365,3,0
1604,4,3,15,1,0,0,-1,16,0,0,0,1.0,3,0
1605,4,3,15,1,0,1,-1,16,0,0,0,1.0,3,0
1606,5,3,19,1,0,0,0,20,0,0,0,1.25,3,0
1607,2,3,8,1,0,0,-1,9,0,0,0,0.4,3,0
1608,2,4,11,1,0,0,-1,12,0,0,0,1.0,4,0
1609,1,3,5,1,0,0,-1,6,0,1,0,0.5,3,0
1610,8,2,25,1,0,0,0,26,0,0,0,8.0,2,0
1611,1,5,9,1,0,0,-1,10,0,1,0,0.125,5,0
1612,9,3,30,1,0,1,1,31,0,0,0,9.0,3,0
1613,9,3,34,1,0,0,-1,35,1,0,0,1.0,3,0
1614,7,3,26,1,0,0,-1,27,0,1,0,0.7777777777777778,3,0
1615,6,3,21,1,0,1,-1,22,0,0,0,0.8571428571428571,3,0
1616,2,2,6,1,0,0,-1,7,0,1,0,0.3333333333333333,2,0
1617,7,3,29,1,0,0,5,30,1,1,1,3.5,3,0
1618,2,2,7,1,0,0,-1,8,0,1,0,0.2857142857142857,2,0
1619,8,3,31,1,0,0,-1,32,0,0,0,4.0,3,0
1620,8,2,23,1,0,1,-1,24,0,0,0,1.0,2,0
1621,3,3,11,1,0,0,-1,12,0,1,0,0.375,3,0
